Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2022,BMW,BMX,BMW,330i xDrive,AE82448,1,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,KBMX10056059,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0008240,0.0208400,180.3380000,0.0027110,,0.0002700,,49.2,MPG,,,,,-6.7088700,-5.2274800,-0.4501300,45.800,-0.14100,0.020790,1.700,0.10200,0.016480,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330i xDrive,AE82448,2,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,KBMX10056060,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0066809,0.2759640,287.3970000,0.0088245,,0.0017872,0.0006991,30.8,MPG,28.5822000,30.8441000,32.4257000,,-3.6291800,-2.2217000,-2.0990800,56.000,-0.11200,0.020470,10.400,0.15300,0.015580,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,330i xDrive,AE82448,2,2.000,KBMXJ02.0B4X,Both,255,4,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,KBMX10056061,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0009632,0.0237649,194.2030000,0.0027058,,0.0004116,,45.6,MPG,,,,,-6.8255800,-5.5762300,-0.9516800,56.000,-0.11200,0.020470,10.400,0.15300,0.015580,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Convertible,CE02317,0,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066521,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0068297,0.4669734,289.4469857,0.0078076,,0.0019236,0.0043397,30.3,MPG,28.7732857,29.5993011,33.0036517,,2.0474733,1.1392769,-0.4610578,50.600,-0.14800,0.018950,22.100,0.22500,0.014310,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Convertible,CE02317,0,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066526,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006767,0.0124286,185.0694386,0.0025517,,0.0000803,,47.5,MPG,,,,,4.5102748,3.5941339,-0.3654953,50.600,-0.14800,0.018950,22.100,0.22500,0.014310,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Convertible,CE02317,1,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066529,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0068193,0.1976641,290.5399473,0.0081514,,0.0015301,0.0018868,30.2,MPG,28.9940531,29.5062179,32.6562788,,-2.0740324,-1.1928948,-1.5718129,57.500,-0.12400,0.019290,28.000,0.12200,0.015950,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Convertible,CE02317,1,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066530,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001600,0.0207000,190.2777000,0.0025000,,0,,46.3,MPG,,,,,-6.0310000,-5.0060000,-0.6970000,57.500,-0.12400,0.019290,28.000,0.12200,0.015950,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Convertible,CE02317,1,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066531,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0066861,0.3485738,285.2944526,0.0093025,,0.0019419,0.0021939,30.8,MPG,29.0694262,30.4151738,32.8350195,,-2.3495442,-1.6925734,-2.0763431,57.500,-0.12400,0.019290,28.000,0.12200,0.015950,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Convertible,CE02317,1,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066532,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000723,0.0026831,189.4482481,0.0022007,,0.0000097,,46.5,MPG,,,,,-3.4676984,-3.2766566,-1.2119340,57.500,-0.12400,0.019290,28.000,0.12200,0.015950,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Coupe,CD19713,0,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065543,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0065877,0.2697491,260.1399804,0.0112926,,0.0019706,0.0024626,33.8,MPG,32.4644051,33.0519330,36.1944903,,-0.0909897,-0.2152925,-1.1220502,48.500,-0.15300,0.017740,18.200,0.04200,0.015630,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Coupe,CD19713,0,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065544,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002143,0.0281343,173.9119441,0.0029412,,0,,50.5,MPG,,,,,4.8601284,3.6294270,0.0826711,48.500,-0.15300,0.017740,18.200,0.04200,0.015630,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Coupe,CD19713,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065545,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0076317,0.3757518,273.2400778,0.0081125,,0.0021482,0.0026261,32.1,MPG,30.1771203,31.7193534,34.4159587,,-0.7445794,-0.8348242,-1.5364547,56.000,-0.12800,0.018420,22.400,0.05900,0.016370,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Coupe,CD19713,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065599,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001888,0.0238065,178.9754248,0.0032238,,0,,49.1,MPG,,,,,0.1457849,-0.4173914,-0.4364440,56.000,-0.12800,0.018420,22.400,0.05900,0.016370,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Coupe,CD19713,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065603,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002661,0.0000007,178.2042780,0.0033213,,0,,49.4,MPG,,,,,0.3660036,0.2475261,-0.3343218,56.000,-0.12800,0.018420,22.400,0.05900,0.016370,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Gran Coupe,FK23641,0,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G26S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,23.4,1,Not eqipped,NBMX10070628,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0060190,0.2581507,266.2575656,0.0045675,,0.0015028,0.0003731,33.0,MPG,31.2424269,32.1990361,36.1350946,,-0.3699096,-0.1990352,-1.6687524,44.300,-0.11400,0.019150,17.000,0.27700,0.014310,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Gran Coupe,FK23641,0,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G26S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,23.4,1,Not eqipped,NBMX10070629,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001684,0.0108266,171.3268563,0.0034445,,0,,51.4,MPG,,,,,-0.2099712,-0.1814717,-0.4234857,44.300,-0.11400,0.019150,17.000,0.27700,0.014310,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Gran Coupe,FK23641,1,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G26S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,23.4,1,Not eqipped,NBMX10070632,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0076248,0.2690801,266.1130407,0.0040831,,0.0017991,0.0006333,33.0,MPG,31.1255603,32.4347183,35.5511535,,-0.0176997,0.1744635,-1.1777169,49.200,-0.09400,0.019120,23.400,0.27000,0.014410,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i Gran Coupe,FK23641,1,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G26S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,23.4,1,Not eqipped,NBMX10070633,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002278,0.0147619,180.3287503,0.0029866,,0,,48.8,MPG,,,,,2.0560549,2.0305448,-0.3130414,49.200,-0.09400,0.019120,23.400,0.27000,0.014410,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i xDrive Convertible,CF26844,0,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.81,23.9,1,Not eqipped,NBMX10070190,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0058659,0.2520634,290.4676209,0.0024427,0.0002989,0.0012549,0.0002726,30.3,MPG,28.1797176,29.7952180,32.9911813,,-1.7152982,-1.3857764,-1.8495926,50.500,-0.14500,0.019820,2.200,0.04000,0.016160,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i xDrive Convertible,CF26844,0,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.81,23.9,1,Not eqipped,NBMX10070191,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000865,0.0020431,183.3684527,0.0022714,,0,,48.0,MPG,,,,,-2.0141699,-1.5064839,-0.5486405,50.500,-0.14500,0.019820,2.200,0.04000,0.016160,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i xDrive Convertible,CF26844,1,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.81,23.9,1,Not eqipped,NBMX10070198,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0079082,0.2749315,302.1324852,0.0022837,,0.0015841,0.0005002,29.1,MPG,27.1334681,28.7201099,31.4550587,,-2.1137332,-1.3343235,-0.8382064,58.200,-0.12200,0.020580,11.000,0.12300,0.016290,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i xDrive Convertible,CF26844,1,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.81,23.9,1,Not eqipped,NBMX10070200,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001026,0.0077643,197.9007859,0.0016756,,0,,44.4,MPG,,,,,-20.6038525,-17.3177304,-1.6494958,58.200,-0.12200,0.020580,11.000,0.12300,0.016290,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i xDrive Coupe,CD19634,0,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,MBMX10065913,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0078073,0.4539393,288.2270587,0.0115578,,0.0022311,0.0028109,30.4,MPG,28.8778333,29.6771202,33.2104998,,0.7070349,0.6066229,-0.3016760,52.800,-0.18200,0.018550,5.900,0.11200,0.013910,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i xDrive Coupe,CD19634,0,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,MBMX10065914,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001826,0.0043229,178.8408810,0.0020299,,0,,49.1,MPG,,,,,3.1460383,2.2889702,-0.1372093,52.800,-0.18200,0.018550,5.900,0.11200,0.013910,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i xDrive Coupe,CD19634,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,MBMX10065917,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0065851,0.3681382,295.8051621,0.0074927,,0.0015757,0.0032696,29.6,MPG,28.2579916,29.2106110,31.8263344,,2.1798862,1.1720432,-0.1700862,60.500,-0.15700,0.019250,12.200,0.24000,0.013740,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,430i xDrive Coupe,CD19634,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,MBMX10065918,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000427,0.0008702,197.3080570,0.0025489,,0,,44.6,MPG,,,,,3.1972955,2.6447604,0.0716698,60.500,-0.15700,0.019250,12.200,0.24000,0.013740,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.23,28.1,1,Not eqipped,MBMX10064811,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0005300,0.1340000,316.5432000,0.0110000,0.0012490,0.0001000,,27.7,MPG,19.0000000,31.9000000,,,-0.6670000,-0.2080000,-0.1440000,58.700,-0.17700,0.022020,30.700,-0.21900,0.021980,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.23,28.1,1,Not eqipped,MBMX10064812,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.0302600,0.8423000,352.1396000,,,0.0052300,,25.2,MPG,19.4000000,26.8000000,28.1000000,,0.1470000,0.0770000,0.5770000,65.200,-0.19600,0.024460,30.600,-0.12000,0.022190,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.23,28.1,1,Not eqipped,MBMX10064813,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0029500,1.1552500,353.1454000,0.0018100,,0.0027800,,24.8,MPG,,,,,3.7350000,2.0970000,2.8410000,58.700,-0.17700,0.022020,30.700,-0.21900,0.021980,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.23,28.1,1,Not eqipped,MBMX10064814,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,58.700,-0.17700,0.022020,30.700,-0.21900,0.021980,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.23,28.1,1,Not eqipped,MBMX10064815,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,58.700,-0.17700,0.022020,30.700,-0.21900,0.021980,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.23,28.1,1,Not eqipped,MBMX10065102,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0106300,0.4374000,272.3731000,0.0014000,,0.0021800,0.0007000,32.2,MPG,22.8000000,40.6000000,28.6000000,42.8000000,1.3490000,0.9430000,0.4280000,58.700,-0.17700,0.022020,30.700,-0.21900,0.021980,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.23,28.1,1,Not eqipped,MBMX10065104,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001600,0.0407000,210.3562000,0.0030000,,0,,41.8,MPG,,,,,1.8770000,1.3450000,0.1220000,58.700,-0.17700,0.022020,30.700,-0.21900,0.021980,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.23,27.9,1,Not eqipped,MBMX10065096,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0005400,0.2046000,335.4582000,0.0119000,0.0014090,0.0001100,,26.2,MPG,17.6000000,30.4000000,,,0.1150000,-0.5890000,-0.6730000,61.700,-0.14100,0.022710,19.100,-0.15000,0.020780,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.23,27.9,1,Not eqipped,MBMX10065098,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0003800,0.4385700,397.8331000,0.0045100,,0.0011800,,22.0,MPG,,,,,7.9450000,6.6040000,4.2440000,61.700,-0.14100,0.022710,19.100,-0.15000,0.020780,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.23,27.9,1,Not eqipped,MBMX10065099,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.0232500,0.6172000,390.5879000,,,0.0048400,,22.7,MPG,16.6000000,26.2000000,23.3000000,,0.3450000,0.1040000,0.4660000,68.500,-0.15700,0.025230,5.200,-0.06800,0.020930,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.23,27.9,1,Not eqipped,MBMX10065100,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,61.700,-0.14100,0.022710,19.100,-0.15000,0.020780,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.23,27.9,1,Not eqipped,MBMX10065139,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,61.700,-0.14100,0.022710,19.100,-0.15000,0.020780,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.23,27.9,1,Not eqipped,MBMX10066361,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0091700,0.5832000,297.1597000,0.0021000,,0.0016800,0.0002000,29.5,MPG,24.3000000,33.1000000,27.5000000,33.9000000,1.0090000,0.8740000,0.6360000,61.700,-0.14100,0.022710,19.100,-0.15000,0.020780,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,2.000,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.23,27.9,1,Not eqipped,MBMX10066362,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002100,0.0491000,217.0093000,0.0024000,,0,,40.5,MPG,,,,,-3.7750000,-3.0690000,-0.4830000,61.700,-0.14100,0.022710,19.100,-0.15000,0.020780,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530i,CD01549,0,2.000,MBMXJ02.0B4X,Both,248,4,B46B20O1G30S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,23.4,1,Not eqipped,MBMX10065074,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0102846,0.2006445,272.5854124,0.0032641,,0.0016104,0.0004555,32.2,MPG,30.5493778,31.8454708,34.5572383,,-1.0021719,-0.9125716,-1.9394987,50.900,-0.15600,0.018930,27.900,0.11500,0.015010,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530i,CD01549,0,2.000,MBMXJ02.0B4X,Both,248,4,B46B20O1G30S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,23.4,1,Not eqipped,MBMX10065075,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003782,0.0034727,181.4275802,0.0025274,,0.0000361,,48.6,MPG,,,,,2.2135679,1.4999462,-0.8334741,50.900,-0.15600,0.018930,27.900,0.11500,0.015010,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530i,CD01549,1,2.000,MBMXJ02.0B4X,Both,248,4,B46B20O1G30S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,23.4,1,Not eqipped,MBMX10065076,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0078055,0.2749356,273.6452736,0.0030395,,0.0013231,0.0003033,32.0,MPG,30.3113154,31.8125380,33.9781478,,-1.7426579,-0.9117461,-1.4256813,50.700,-0.15700,0.019990,26.300,0.14600,0.015720,TWC,Three-way catalyst,N,,,N,No averaging
2022,BMW,BMX,BMW,530i,CD01549,1,2.000,MBMXJ02.0B4X,Both,248,4,B46B20O1G30S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,23.4,1,Not eqipped,MBMX10065097,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001200,0.0107000,184.9466000,0.0028000,,0,,47.5,MPG,,,,,-2.8901560,-2.2817723,-0.6840814,50.700,-0.15700,0.019990,26.300,0.14600,0.015720,TWC,Three-way catalyst,N,,,N,No averaging
